budgetLabel,timeoutDeltaMs,runId,round,scopeFamily,requiredFamily,profileId,profileLabel,queryText,queryFamily,queryCascadeIndex,attemptNumber,elapsedMs,timedOut,abortOrigin,responseHeadersReceived,bodyCompleted,docsReturned,acceptedAfterSourcePolicy,finalContribution,contributedToFinalSlate,timeoutBudgetRemainingAtFetchStartMs,failedReason,lifecycleStage
plus_250ms,250,plus_250ms-adventure_historical-r2,2,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,teen historical fiction,romance_historical,0,1,288,false,,true,true,8,2,0,false,2250,,completed
plus_250ms,250,plus_250ms-adventure_historical-r2,2,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,teen realistic fiction,contemporary_drama,1,1,295,false,,true,true,8,7,3,true,2250,,completed
plus_250ms,250,plus_250ms-adventure_historical-r2,2,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,young adult historical adventure,adventure,2,1,2267,true,local_timeout,false,false,0,0,0,false,2250,per_query_timeout,pre_headers
plus_750ms,750,plus_750ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,362,false,,true,true,8,2,1,true,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,270,false,,true,true,8,3,1,true,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,481,false,,true,true,8,0,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,83,false,,true,true,8,4,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,129,false,,true,true,8,3,0,false,2750,,completed
plus_750ms,750,plus_750ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,889,false,,true,true,8,2,0,false,2750,,completed
production,0,production-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,244,false,,true,true,8,2,1,true,2000,,completed
production,0,production-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,185,false,,true,true,8,3,1,true,2000,,completed
production,0,production-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,152,false,,true,true,8,0,0,false,2000,,completed
production,0,production-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,143,false,,true,true,8,4,0,false,2000,,completed
production,0,production-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,492,false,,true,true,8,3,0,false,2000,,completed
production,0,production-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,101,false,,true,true,8,2,0,false,2000,,completed
plus_250ms,250,plus_250ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,540,false,,true,true,8,2,1,true,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,328,false,,true,true,8,3,1,true,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,425,false,,true,true,8,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,128,false,,true,true,8,4,0,false,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,386,false,,true,true,8,3,0,false,2250,,completed
plus_250ms,250,plus_250ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,622,false,,true,true,8,2,0,false,2250,,completed
plus_500ms,500,plus_500ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,fantasy school,fantasy,0,1,96,false,,true,true,8,2,1,true,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,science fiction dystopian,speculative,1,1,178,false,,true,true,8,3,1,true,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,action adventure,adventure,2,1,333,false,,true,true,8,0,0,false,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy,fantasy,3,1,233,false,,true,true,8,4,0,false,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult contemporary fantasy,contemporary_drama,4,1,448,false,,true,true,8,3,0,false,2500,,completed
plus_500ms,500,plus_500ms-fantasy-r2,2,fantasy,fantasy,fantasy-high-epic,High epic fantasy,young adult fantasy adventure,fantasy,6,1,214,false,,true,true,8,2,0,false,2500,,completed
plus_500ms,500,plus_500ms-horror_paranormal-r3,3,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,108,false,,true,true,8,4,3,true,2500,,completed
plus_500ms,500,plus_500ms-horror_paranormal-r3,3,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,2507,true,local_timeout,false,false,0,0,0,false,2500,per_query_timeout,pre_headers
plus_500ms,500,plus_500ms-horror_paranormal-r3,3,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,psychological mystery,mystery_thriller,6,1,375,false,,true,true,8,1,0,false,3000,,completed
plus_750ms,750,plus_750ms-horror_paranormal-r3,3,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,405,false,,true,true,8,4,3,true,2750,,completed
plus_750ms,750,plus_750ms-horror_paranormal-r3,3,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,112,false,,true,true,8,4,0,false,2750,,completed
production,0,production-horror_paranormal-r3,3,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,84,false,,true,true,8,4,3,true,2000,,completed
production,0,production-horror_paranormal-r3,3,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,150,false,,true,true,8,4,0,false,2000,,completed
plus_250ms,250,plus_250ms-horror_paranormal-r3,3,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult horror,horror_paranormal,0,1,103,false,,true,true,8,4,3,true,2250,,completed
plus_250ms,250,plus_250ms-horror_paranormal-r3,3,horror_paranormal,horror/paranormal,horror-supernatural-ghost,Supernatural and ghost horror,young adult mystery,mystery_thriller,1,1,236,false,,true,true,8,4,0,false,2250,,completed
plus_750ms,750,plus_750ms-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,232,false,,true,true,8,0,0,false,2750,,completed
plus_750ms,750,plus_750ms-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,106,false,,true,true,0,0,0,false,2750,,completed
plus_750ms,750,plus_750ms-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,108,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
production,0,production-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,113,false,,true,true,8,0,0,false,2000,,completed
production,0,production-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,143,false,,true,true,0,0,0,false,2000,,completed
production,0,production-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,122,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
plus_250ms,250,plus_250ms-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,429,false,,true,true,8,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,66,false,,true,true,0,0,0,false,2250,,completed
plus_250ms,250,plus_250ms-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,175,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
plus_500ms,500,plus_500ms-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventure,speculative,0,1,125,false,,true,true,8,0,0,false,2500,,completed
plus_500ms,500,plus_500ms-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,science fiction adventurous fast-paced alien war,speculative,1,1,76,false,,true,true,0,0,0,false,2500,,completed
plus_500ms,500,plus_500ms-speculative_scifi-r3,3,speculative_scifi,speculative/science fiction,scifi-space-opera,Space opera science fiction,young adult fantasy,emergency_fallback,2,1,104,false,,true,true,8,0,0,false,1500,emergency_fallback_probe_returned_docs,completed
production,0,production-contemporary-r3,3,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,94,false,,true,true,8,7,2,true,2000,,completed
production,0,production-contemporary-r3,3,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,262,false,,true,true,8,4,1,true,2000,,completed
plus_250ms,250,plus_250ms-contemporary-r3,3,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,155,false,,true,true,8,7,2,true,2250,,completed
plus_250ms,250,plus_250ms-contemporary-r3,3,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,222,false,,true,true,8,4,1,true,2250,,completed
plus_500ms,500,plus_500ms-contemporary-r3,3,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,238,false,,true,true,8,7,2,true,2500,,completed
plus_500ms,500,plus_500ms-contemporary-r3,3,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,301,false,,true,true,8,4,1,true,2500,,completed
plus_750ms,750,plus_750ms-contemporary-r3,3,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,teen realistic fiction,contemporary_drama,0,1,220,false,,true,true,8,7,2,true,2750,,completed
plus_750ms,750,plus_750ms-contemporary-r3,3,contemporary,contemporary/romance,contemporary-coming-of-age,Coming-of-age contemporary,young adult contemporary romance,contemporary_drama,1,1,590,false,,true,true,8,4,1,true,2750,,completed
plus_250ms,250,plus_250ms-romance-r3,3,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,99,false,,true,true,8,5,2,true,2250,,completed
plus_250ms,250,plus_250ms-romance-r3,3,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,559,false,,true,true,1,1,0,false,2250,,completed
plus_500ms,500,plus_500ms-romance-r3,3,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,107,false,,true,true,8,5,2,true,2500,,completed
plus_500ms,500,plus_500ms-romance-r3,3,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,217,false,,true,true,1,1,0,false,2500,,completed
plus_750ms,750,plus_750ms-romance-r3,3,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,272,false,,true,true,8,5,2,true,2750,,completed
plus_750ms,750,plus_750ms-romance-r3,3,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,335,false,,true,true,1,1,0,false,2750,,completed
production,0,production-romance-r3,3,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,young adult romance,romance_historical,0,1,345,false,,true,true,8,5,2,true,2000,,completed
production,0,production-romance-r3,3,romance,contemporary/romance,romance-contemporary-sweet,Sweet contemporary romance,romance general cute fun,romance_historical,1,1,296,false,,true,true,1,1,0,false,2000,,completed
plus_500ms,500,plus_500ms-adventure_historical-r3,3,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,teen historical fiction,romance_historical,0,1,274,false,,true,true,8,2,0,false,2500,,completed
plus_500ms,500,plus_500ms-adventure_historical-r3,3,adventure_historical,adventure/historical,historical-adventure-exploration,Historical adventure and exploration,teen realistic fiction,contemporary_drama,1,1,326,false,,true,true,8,7,3,true,2500,,completed
